Date,BTC,Oil,Gold,INR
2024-08-15,57560.09765625,78.16000366210938,2453.10009765625,83.97149658203125
2024-08-16,58894.10546875,76.6500015258789,2498.60009765625,83.94830322265625
2024-08-19,59493.453125,74.37000274658203,2501.800048828125,83.88980102539062
2024-08-20,59012.79296875,74.04000091552734,2511.300048828125,83.87860107421875
2024-08-21,61175.19140625,71.93000030517578,2508.39990234375,83.77940368652344
2024-08-22,60381.9140625,73.01000213623047,2478.89990234375,83.88860321044922
2024-08-23,64094.35546875,74.83000183105469,2508.39990234375,83.94059753417969
2024-08-26,62880.66015625,77.41999816894531,2517.699951171875,83.81379699707031
2024-08-27,59504.1328125,75.52999877929688,2516.0,83.88369750976562
2024-08-28,59027.625,74.5199966430664,2501.0,83.92160034179688
2024-08-29,59388.1796875,75.91000366210938,2525.699951171875,83.94149780273438
2024-08-30,59119.4765625,73.55000305175781,2493.800048828125,83.89510345458984
2024-09-02,59112.48046875,,,83.86380004882812
2024-09-03,57431.0234375,70.33999633789062,2489.89990234375,83.92729949951172
2024-09-04,57971.5390625,69.19999694824219,2493.39990234375,83.95030212402344
2024-09-05,56160.48828125,69.1500015258789,2511.39990234375,83.98249816894531
2024-09-06,53948.75390625,67.66999816894531,2493.5,83.98359680175781
2024-09-09,57019.53515625,68.70999908447266,2501.800048828125,83.98259735107422
2024-09-10,57648.7109375,65.75,2512.300048828125,83.98090362548828
2024-09-11,57343.171875,67.30999755859375,2512.10009765625,83.98200225830078
2024-09-12,58127.01171875,68.97000122070312,2551.199951171875,83.99259948730469
2024-09-13,60571.30078125,68.6500015258789,2581.300048828125,83.93479919433594
2024-09-16,58192.5078125,70.08999633789062,2580.39990234375,83.88480377197266
2024-09-17,60308.5390625,71.19000244140625,2564.300048828125,83.88400268554688
2024-09-18,61649.6796875,70.91000366210938,2570.699951171875,83.77059936523438
2024-09-19,62940.45703125,71.94999694824219,2588.0,83.69170379638672
2024-09-20,63192.9765625,71.91999816894531,2619.89990234375,83.61470031738281
2024-09-23,63329.80078125,70.37000274658203,2626.5,83.48709869384766
2024-09-24,64301.96875,71.55999755859375,2651.199951171875,83.55960083007812
2024-09-25,63143.14453125,69.69000244140625,2659.199951171875,83.56759643554688
2024-09-26,65181.01953125,67.66999816894531,2669.89990234375,83.62409973144531
2024-09-27,65790.6640625,68.18000030517578,2644.300048828125,83.61710357666016
2024-09-30,63329.5,68.16999816894531,2636.10009765625,83.71640014648438
2024-10-01,60837.0078125,69.83000183105469,2667.300048828125,83.82730102539062
2024-10-02,60632.78515625,70.0999984741211,2647.10009765625,83.87210083007812
2024-10-03,60759.40234375,73.70999908447266,2657.10009765625,83.91960144042969
2024-10-04,62067.4765625,74.37999725341797,2645.800048828125,84.0093994140625
2024-10-07,62236.66015625,77.13999938964844,2644.800048828125,84.02780151367188
2024-10-08,62131.96875,73.56999969482422,2615.0,83.96410369873047
2024-10-09,60582.1015625,73.23999786376953,2606.0,83.91459655761719
2024-10-10,60274.5,75.8499984741211,2620.60009765625,83.94219970703125
2024-10-11,62445.08984375,75.55999755859375,2657.60009765625,83.94599914550781
2024-10-14,66046.125,73.83000183105469,2647.800048828125,84.16829681396484
2024-10-15,67041.109375,70.58000183105469,2661.39990234375,84.04850006103516
2024-10-16,67612.71875,70.38999938964844,2674.0,84.05619812011719
2024-10-17,67399.8359375,70.66999816894531,2691.0,84.03929901123047
